page	line	occurrence	token	token_start	token_end	marked_index	current_context	reviewed_token	mark_on	status
bnf-f0206	c1-l008	2	ſaluação	18	26	6	ção	ſaluação	a	batch_review_unverified
bnf-f0206	c1-l013	1	coſtumão	5	13	6	mão	coſtumão	a	batch_review_unverified
bnf-f0206	c1-l013	2	eſtão	27	32	3	tão	eſtão	a	batch_review_unverified
bnf-f0206	c1-l016	1	eſtão	11	16	3	tão	eſtão	a	batch_review_unverified
bnf-f0206	c1-l033	1	maacriação	28	38	8	ção	maacriação	a	batch_review_unverified
bnf-f0206	c1-l038	1	Pregação	7	15	6	ção	Pregação	a	batch_review_unverified
bnf-f0206	c1-l041	1	pregarão	9	17	6	rão	pregarão	a	batch_review_unverified
bnf-f0206	c1-l043	1	hũa	8	11	1	hũa	hũa	u	batch_review_unverified
bnf-f0206	c1-l047	1	Grilhão	18	25	5	hão	Grilhão	a	batch_review_unverified
bnf-f0206	c2-l001	1	hũa	26	29	1	hũa	hũa	u	batch_review_unverified
bnf-f0206	c2-l009	1	Quã	32	35	2	uã	Quã	a	batch_review_unverified
bnf-f0206	c2-l027	1	proporção	24	33	7	ção	proporção	a	batch_review_unverified
bnf-f0206	c2-l046	1	hũa	20	23	1	hũa	hũa	u	batch_review_unverified
bnf-f0207	c1-l005	1	botão	30	35	3	tão	botão	a	batch_review_unverified
bnf-f0207	c1-l013	1	tratão	14	20	4	tão	tratão	a	batch_review_unverified
bnf-f0207	c1-l013	2	falão	25	30	3	lão	falão	a	batch_review_unverified
bnf-f0207	c1-l021	1	chão	9	13	2	hão	chão	a	batch_review_unverified
bnf-f0207	c1-l022	1	algũa	16	21	3	gũa	algũa	u	batch_review_unverified
bnf-f0207	c1-l024	1	algũa	18	23	3	gũa	algũa	u	batch_review_unverified
bnf-f0207	c1-l027	1	dão	8	11	1	dão	dão	a	batch_review_unverified
bnf-f0207	c1-l029	1	Não	20	23	1	Não	Não	a	batch_review_unverified
bnf-f0207	c1-l033	1	lũa	40	43	1	lũa	lũa	u	batch_review_unverified
bnf-f0207	c2-l001	1	Murmuração	24	34	8	ção	Murmuração	a	batch_review_unverified
bnf-f0207	c2-l009	1	não	33	36	1	não	não	a	batch_review_unverified
bnf-f0207	c2-l010	1	ueitão	0	6	4	tão	ueitão	a	batch_review_unverified
bnf-f0207	c2-l014	1	coração	26	33	5	ção	coração	a	batch_review_unverified
bnf-f0207	c2-l023	1	acompanhão	20	30	8	hão	acompanhão	a	batch_review_unverified
bnf-f0207	c2-l037	1	Retribuição	18	29	9	ção	Retribuição	a	batch_review_unverified
bnf-f0207	c2-l047	1	meriẽ	0	5	4	iẽ	meriẽ	e	batch_review_unverified
bnf-f0208	c1-l010	1	dilatão	14	21	5	tão	dilatão	a	batch_review_unverified
bnf-f0208	c1-l010	2	pregão	25	31	4	gão	pregão	a	batch_review_unverified
bnf-f0208	c1-l010	3	algũa	32	37	3	gũa	algũa	u	batch_review_unverified
bnf-f0208	c1-l011	1	não	12	15	1	não	não	a	batch_review_unverified
bnf-f0208	c1-l012	1	ſaluacão	3	11	6	cão	ſaluacão	a	batch_review_unverified
bnf-f0208	c1-l017	1	alguẽ	2	7	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0208	c1-l018	1	occaſião	21	29	6	ião	occaſião	a	batch_review_unverified
bnf-f0208	c1-l019	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0208	c1-l022	1	dão	0	3	1	dão	dão	a	batch_review_unverified
bnf-f0208	c1-l027	1	põe	19	22	1	põe	põe	o	batch_review_unverified
bnf-f0208	c2-l002	1	eſtão	0	5	3	tão	eſtão	a	batch_review_unverified
bnf-f0208	c2-l009	1	comparação	13	23	8	ção	comparação	a	batch_review_unverified
bnf-f0208	c2-l042	1	dalgũas	0	7	4	gũa	dalgũas	u	batch_review_unverified
bnf-f0208	c2-l045	1	Armação	6	13	5	ção	Armação	a	batch_review_unverified
bnf-f0208	c2-l047	1	armação	21	28	5	ção	armação	a	batch_review_unverified
bnf-f0209	c1-l007	1	Feição	10	16	4	ção	Feição	a	batch_review_unverified
bnf-f0209	c1-l010	1	feições	14	21	4	çõe	feições	o	batch_review_unverified
bnf-f0209	c1-l010	2	fizerão	32	39	5	rão	fizerão	a	batch_review_unverified
bnf-f0209	c1-l017	1	nalgũa	39	45	4	gũa	nalgũa	u	batch_review_unverified
bnf-f0209	c1-l020	1	capitão	17	24	5	tão	capitão	a	batch_review_unverified
bnf-f0209	c1-l034	1	algũa	6	11	3	gũa	algũa	u	batch_review_unverified
bnf-f0209	c1-l037	1	algũa	9	14	3	gũa	algũa	u	batch_review_unverified
bnf-f0209	c1-l041	1	Traição	10	17	5	ção	Traição	a	batch_review_unverified
bnf-f0209	c1-l042	1	traição	12	19	5	ção	traição	a	batch_review_unverified
bnf-f0209	c1-l047	1	Traição	0	7	5	ção	Traição	a	batch_review_unverified
bnf-f0209	c2-l004	1	razão	8	13	3	zão	razão	a	batch_review_unverified
bnf-f0209	c2-l005	1	razão	17	22	3	zão	razão	a	batch_review_unverified
bnf-f0209	c2-l031	1	pagão	14	19	3	gão	pagão	a	batch_review_unverified
bnf-f0209	c2-l031	2	chão	34	38	2	hão	chão	a	batch_review_unverified
bnf-f0209	c2-l035	1	capitão	37	44	5	tão	capitão	a	batch_review_unverified
bnf-f0209	c2-l037	1	eſtão	15	20	3	tão	eſtão	a	batch_review_unverified
bnf-f0210	c1-l017	1	lũa	28	31	1	lũa	lũa	u	batch_review_unverified
bnf-f0210	c1-l021	1	lũa	6	9	1	lũa	lũa	u	batch_review_unverified
bnf-f0210	c1-l029	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0210	c1-l031	1	rão	0	3	1	rão	rão	a	batch_review_unverified
bnf-f0210	c1-l031	2	algũa	42	47	3	gũa	algũa	u	batch_review_unverified
bnf-f0210	c1-l033	1	dalgũa	11	17	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0210	c1-l041	1	não	32	35	1	não	não	a	batch_review_unverified
bnf-f0210	c2-l001	1	ſiderão	0	7	5	rão	ſiderão	a	batch_review_unverified
bnf-f0210	c2-l003	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0210	c2-l017	1	não	25	28	1	não	não	a	batch_review_unverified
bnf-f0210	c2-l032	1	dedução	8	15	5	ção	dedução	a	batch_review_unverified
bnf-f0210	c2-l034	1	paração	0	7	5	ção	paração	a	batch_review_unverified
bnf-f0210	c2-l041	1	dão	0	3	1	dão	dão	a	batch_review_unverified
bnf-f0210	c2-l041	2	empreſtão	8	17	7	tão	empreſtão	a	batch_review_unverified
bnf-f0210	c2-l046	1	Opinião	13	20	5	ião	Opinião	a	batch_review_unverified
bnf-f0211	c1-l002	1	cuidão	22	28	4	dão	cuidão	a	batch_review_unverified
bnf-f0211	c1-l016	1	algũa	18	23	3	gũa	algũa	u	batch_review_unverified
bnf-f0211	c1-l020	1	vão	39	42	1	vão	vão	a	batch_review_unverified
bnf-f0211	c1-l025	1	começarão	6	15	7	rão	começarão	a	batch_review_unverified
bnf-f0211	c1-l041	1	hũa	12	15	1	hũa	hũa	u	batch_review_unverified
bnf-f0211	c2-l004	1	coração	5	12	5	ção	coração	a	batch_review_unverified
bnf-f0211	c2-l008	1	dalgũa	6	12	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0211	c2-l022	1	Caixão	22	28	4	xão	Caixão	a	batch_review_unverified
bnf-f0211	c2-l023	1	eſtão	18	23	3	tão	eſtão	a	batch_review_unverified
bnf-f0211	c2-l025	1	queimão	23	30	5	mão	queimão	a	batch_review_unverified
bnf-f0211	c2-l026	1	põe	21	24	1	põe	põe	o	batch_review_unverified
bnf-f0211	c2-l027	1	pouoações	0	9	6	çõe	pouoações	o	batch_review_unverified
bnf-f0211	c2-l030	1	entrão	10	16	4	rão	entrão	a	batch_review_unverified
bnf-f0211	c2-l042	1	mão	0	3	1	mão	mão	a	batch_review_unverified
bnf-f0211	c2-l043	1	hũa	33	36	1	hũa	hũa	u	batch_review_unverified
bnf-f0211	c2-l047	1	acções	37	43	3	çõe	acções	o	batch_review_unverified
bnf-f0212	c1-l006	1	algũa	16	21	3	gũa	algũa	u	batch_review_unverified
bnf-f0212	c1-l007	1	inclinação	18	28	8	ção	inclinação	a	batch_review_unverified
bnf-f0212	c1-l010	1	affeição	10	18	6	ção	affeição	a	batch_review_unverified
bnf-f0212	c1-l015	1	algũa	18	23	3	gũa	algũa	u	batch_review_unverified
bnf-f0212	c1-l015	2	affeição	30	38	6	ção	affeição	a	batch_review_unverified
bnf-f0212	c1-l018	1	coração	14	21	5	ção	coração	a	batch_review_unverified
bnf-f0212	c1-l026	1	não	11	14	1	não	não	a	batch_review_unverified
bnf-f0212	c1-l029	1	leuão	18	23	3	uão	leuão	a	batch_review_unverified
bnf-f0212	c1-l031	1	leſão	33	38	3	ſão	leſão	a	batch_review_unverified
bnf-f0212	c1-l035	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0212	c1-l036	1	Razões	23	29	3	zõe	Razões	o	batch_review_unverified
bnf-f0212	c1-l043	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0212	c2-l008	1	dalgũa	8	14	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0212	c2-l009	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0212	c2-l010	1	hũa	5	8	1	hũa	hũa	u	batch_review_unverified
bnf-f0212	c2-l015	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0212	c2-l026	1	Não	13	16	1	Não	Não	a	batch_review_unverified
bnf-f0212	c2-l033	1	não	23	26	1	não	não	a	batch_review_unverified
bnf-f0212	c2-l045	1	dalgũa	11	17	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0213	c1-l007	1	vſão	26	30	2	ſão	vſão	a	batch_review_unverified
bnf-f0213	c1-l008	1	leuão	18	23	3	uão	leuão	a	batch_review_unverified
bnf-f0213	c1-l012	1	dalguẽ	36	42	5	uẽ	dalguẽ	e	batch_review_unverified
bnf-f0213	c1-l013	1	algũa	33	38	3	gũa	algũa	u	batch_review_unverified
bnf-f0213	c1-l023	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0213	c1-l024	1	Cairão	27	33	4	rão	Cairão	a	batch_review_unverified
bnf-f0213	c1-l029	1	não	8	11	1	não	não	a	batch_review_unverified
bnf-f0213	c1-l030	1	algũa	9	14	3	gũa	algũa	u	batch_review_unverified
bnf-f0213	c1-l035	1	feição	26	32	4	ção	feição	a	batch_review_unverified
bnf-f0213	c1-l038	1	algũa	17	22	3	gũa	algũa	u	batch_review_unverified
bnf-f0213	c1-l041	1	deuação	28	35	5	ção	deuação	a	batch_review_unverified
bnf-f0213	c1-l047	1	Maçãas	8	14	3	çãa	Maçãas	a	batch_review_unverified
bnf-f0213	c2-l015	1	Iapão	30	35	3	pão	Iapão	a	batch_review_unverified
bnf-f0213	c2-l024	1	Ladrãoſinho	9	20	4	rão	Ladrãoſinho	a	batch_review_unverified
bnf-f0213	c2-l024	2	ladrão	25	31	4	rão	ladrão	a	batch_review_unverified
bnf-f0213	c2-l030	1	mão	6	9	1	mão	mão	a	batch_review_unverified
bnf-f0213	c2-l030	2	não	10	13	1	não	não	a	batch_review_unverified
bnf-f0213	c2-l045	1	Hũa	7	10	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0213	c2-l046	1	ordenações	30	40	7	çõe	ordenações	o	batch_review_unverified
bnf-f0214	c1-l004	1	Hũa	7	10	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0214	c1-l005	1	puxão	28	33	3	xão	puxão	a	batch_review_unverified
bnf-f0214	c1-l006	1	vſão	26	30	2	ſão	vſão	a	batch_review_unverified
bnf-f0214	c1-l008	1	chão	37	41	2	hão	chão	a	batch_review_unverified
bnf-f0214	c1-l019	1	mão	7	10	1	mão	mão	a	batch_review_unverified
bnf-f0214	c1-l019	2	algũa	11	16	3	gũa	algũa	u	batch_review_unverified
bnf-f0214	c1-l021	1	mão	4	7	1	mão	mão	a	batch_review_unverified
bnf-f0214	c1-l024	1	ração	0	5	3	ção	ração	a	batch_review_unverified
bnf-f0214	c1-l029	1	algũa	22	27	3	gũa	algũa	u	batch_review_unverified
bnf-f0214	c1-l037	1	algũa	6	11	3	gũa	algũa	u	batch_review_unverified
bnf-f0214	c1-l039	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0214	c1-l045	1	Boyão	9	14	3	yão	Boyão	a	batch_review_unverified
bnf-f0214	c2-l001	1	hũa	7	10	1	hũa	hũa	u	batch_review_unverified
bnf-f0214	c2-l006	1	golſão	11	17	4	ſão	golſão	a	batch_review_unverified
bnf-f0214	c2-l007	1	algũa	17	22	3	gũa	algũa	u	batch_review_unverified
bnf-f0214	c2-l019	1	Iapão	14	19	3	pão	Iapão	a	batch_review_unverified
bnf-f0214	c2-l022	1	coração	18	25	5	ção	coração	a	batch_review_unverified
bnf-f0214	c2-l024	1	coração	5	12	5	ção	coração	a	batch_review_unverified
bnf-f0214	c2-l024	2	ſatisfação	13	23	8	ção	ſatisfação	a	batch_review_unverified
bnf-f0214	c2-l033	1	ſatisfação	0	10	8	ção	ſatisfação	a	batch_review_unverified
bnf-f0215	c1-l016	1	coração	7	14	5	ção	coração	a	batch_review_unverified
bnf-f0215	c1-l023	1	encontrão	36	45	7	rão	encontrão	a	batch_review_unverified
bnf-f0215	c1-l028	1	Grãos	19	24	2	rão	Grãos	a	batch_review_unverified
bnf-f0215	c1-l028	2	feijões	29	36	4	jõe	feijões	o	batch_review_unverified
bnf-f0215	c1-l031	1	algũa	35	40	3	gũa	algũa	u	batch_review_unverified
bnf-f0215	c1-l036	1	cão	31	34	1	cão	cão	a	batch_review_unverified
bnf-f0215	c1-l041	1	mão	4	7	1	mão	mão	a	batch_review_unverified
bnf-f0215	c2-l010	1	alguẽ	15	20	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0215	c2-l022	1	Deuação	25	32	5	ção	Deuação	a	batch_review_unverified
bnf-f0215	c2-l023	1	ſaluação	22	30	6	ção	ſaluação	a	batch_review_unverified
bnf-f0215	c2-l039	1	diſtinguẽ	21	30	8	uẽ	diſtinguẽ	e	batch_review_unverified
bnf-f0215	c2-l044	1	cão	25	28	1	cão	cão	a	batch_review_unverified
bnf-f0215	c2-l048	1	alguẽ	10	15	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0216	c1-l012	1	algũa	7	12	3	gũa	algũa	u	batch_review_unverified
bnf-f0216	c1-l013	1	confortão	32	41	7	tão	confortão	a	batch_review_unverified
bnf-f0216	c1-l014	1	dão	0	3	1	dão	dão	a	batch_review_unverified
bnf-f0216	c1-l016	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0216	c1-l026	1	Satisfação	22	32	8	ção	Satisfação	a	batch_review_unverified
bnf-f0216	c1-l029	1	melão	28	33	3	lão	melão	a	batch_review_unverified
bnf-f0216	c1-l032	1	Gudão	19	24	3	dão	Gudão	a	batch_review_unverified
bnf-f0216	c1-l037	1	algũa	12	17	3	gũa	algũa	u	batch_review_unverified
bnf-f0216	c1-l039	1	Melão	31	36	3	lão	Melão	a	batch_review_unverified
bnf-f0216	c1-l042	1	algũa	9	14	3	gũa	algũa	u	batch_review_unverified
bnf-f0216	c2a-l001	1	Hũa	9	12	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0216	c2a-l002	1	mão	31	34	1	mão	mão	a	batch_review_unverified
bnf-f0216	c2a-l003	1	mão	38	41	1	mão	mão	a	batch_review_unverified
bnf-f0216	c2b-l011	1	Hũa	24	27	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0216	c2b-l016	1	uão	0	3	1	uão	uão	a	batch_review_unverified
bnf-f0216	c2b-l022	1	não	30	33	1	não	não	a	batch_review_unverified
bnf-f0216	c2b-l027	1	Não	15	18	1	Não	Não	a	batch_review_unverified
bnf-f0216	c2b-l031	1	paixão	0	6	4	xão	paixão	a	batch_review_unverified
bnf-f0216	c2b-l032	1	cõpaixão	16	24	6	xão	cõpaixão	a	batch_review_unverified
bnf-f0216	c2b-l033	1	compaixão	16	25	7	xão	compaixão	a	batch_review_unverified
bnf-f0216	c2b-l036	1	não	25	28	1	não	não	a	batch_review_unverified
bnf-f0216	c2b-l036	2	tão	34	37	1	tão	tão	a	batch_review_unverified
bnf-f0216	c2b-l041	1	compaixão	30	39	7	xão	compaixão	a	batch_review_unverified
bnf-f0217	c1-l022	1	Não	16	19	1	Não	Não	a	batch_review_unverified
bnf-f0217	c1-l022	2	não	32	35	1	não	não	a	batch_review_unverified
bnf-f0217	c1-l024	1	tubarão	12	19	5	rão	tubarão	a	batch_review_unverified
bnf-f0217	c1-l034	1	não	4	7	1	não	não	a	batch_review_unverified
bnf-f0217	c1-l039	1	inconſideração	10	24	12	ção	inconſideração	a	batch_review_unverified
bnf-f0217	c2-l004	1	algũa	37	42	3	gũa	algũa	u	batch_review_unverified
bnf-f0217	c2-l006	1	não	34	37	1	não	não	a	batch_review_unverified
bnf-f0217	c2-l007	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0217	c2-l010	1	Não	21	24	1	Não	Não	a	batch_review_unverified
bnf-f0217	c2-l012	1	Não	24	27	1	Não	Não	a	batch_review_unverified
bnf-f0217	c2-l014	1	não	32	35	1	não	não	a	batch_review_unverified
bnf-f0217	c2-l019	1	meditação	26	35	7	ção	meditação	a	batch_review_unverified
bnf-f0217	c2-l026	1	poẽ	41	44	2	oẽ	poẽ	e	batch_review_unverified
bnf-f0217	c2-l027	1	dalgũa	22	28	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0217	c2-l031	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0217	c2-l034	1	Não	25	28	1	Não	Não	a	batch_review_unverified
bnf-f0217	c2-l035	1	não	29	32	1	não	não	a	batch_review_unverified
bnf-f0217	c2-l038	1	tribulação	0	10	8	ção	tribulação	a	batch_review_unverified
bnf-f0218	c1-l004	1	Não	20	23	1	Não	Não	a	batch_review_unverified
bnf-f0218	c1-l006	1	deprecações	5	16	8	çõe	deprecações	o	batch_review_unverified
bnf-f0218	c1-l006	2	fazião	21	27	4	ião	fazião	a	batch_review_unverified
bnf-f0218	c1-l006	3	não	28	31	1	não	não	a	batch_review_unverified
bnf-f0218	c1-l008	1	Iapão	0	5	3	pão	Iapão	a	batch_review_unverified
bnf-f0218	c1-l025	1	propagação	8	18	8	ção	propagação	a	batch_review_unverified
bnf-f0218	c1-l025	2	dalgũa	19	25	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0218	c1-l026	1	não	28	31	1	não	não	a	batch_review_unverified
bnf-f0218	c1-l026	2	não	44	47	1	não	não	a	batch_review_unverified
bnf-f0218	c1-l027	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0218	c1-l027	2	compoſição	33	43	8	ção	compoſição	a	batch_review_unverified
bnf-f0218	c1-l033	1	cações	0	6	3	çõe	cações	o	batch_review_unverified
bnf-f0218	c1-l043	1	Não	20	23	1	Não	Não	a	batch_review_unverified
bnf-f0218	c2-l007	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0218	c2-l011	1	não	27	30	1	não	não	a	batch_review_unverified
bnf-f0218	c2-l014	1	algũa	20	25	3	gũa	algũa	u	batch_review_unverified
bnf-f0218	c2-l020	1	coração	28	35	5	ção	coração	a	batch_review_unverified
bnf-f0218	c2-l027	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0218	c2-l028	1	Pãouo	30	35	1	Pão	Pãouo	a	batch_review_unverified
bnf-f0218	c2-l030	1	Pão	0	3	1	Pão	Pão	a	batch_review_unverified
bnf-f0218	c2-l030	2	Iapão	22	27	3	pão	Iapão	a	batch_review_unverified
bnf-f0218	c2-l031	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0218	c2-l037	1	pão	20	23	1	pão	pão	a	batch_review_unverified
bnf-f0218	c2-l039	1	algũa	31	36	3	gũa	algũa	u	batch_review_unverified
bnf-f0219	c1-l008	1	eſtão	24	29	3	tão	eſtão	a	batch_review_unverified
bnf-f0219	c1-l012	1	não	10	13	1	não	não	a	batch_review_unverified
bnf-f0219	c1-l014	1	não	36	39	1	não	não	a	batch_review_unverified
bnf-f0219	c1-l015	1	algũa	11	16	3	gũa	algũa	u	batch_review_unverified
bnf-f0219	c1-l015	2	compoſição	17	27	8	ção	compoſição	a	batch_review_unverified
bnf-f0219	c1-l018	1	algũas	29	35	3	gũa	algũas	u	batch_review_unverified
bnf-f0219	c1-l036	1	não	21	24	1	não	não	a	batch_review_unverified
bnf-f0219	c1-l037	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0219	c1-l039	1	algũa	20	25	3	gũa	algũa	u	batch_review_unverified
bnf-f0219	c1-l044	1	coração	33	40	5	ção	coração	a	batch_review_unverified
bnf-f0219	c1-l045	1	Sotocapitão	25	36	9	tão	Sotocapitão	a	batch_review_unverified
bnf-f0219	c2-l016	1	regiõ	34	39	4	iõ	regiõ	o	batch_review_unverified
bnf-f0219	c2-l020	1	ſucceſſão	31	40	7	ſão	ſucceſſão	a	batch_review_unverified
bnf-f0219	c2-l026	1	queimão	21	28	5	mão	queimão	a	batch_review_unverified
bnf-f0219	c2-l028	1	vão	16	19	1	vão	vão	a	batch_review_unverified
bnf-f0219	c2-l031	1	Quãuon	21	27	2	uãu	Quãuon	a	batch_review_unverified
bnf-f0219	c2-l035	1	hũa	0	3	1	hũa	hũa	u	batch_review_unverified
bnf-f0219	c2-l035	2	embarcação	4	14	8	ção	embarcação	a	batch_review_unverified
bnf-f0219	c2-l036	1	botão	35	40	3	tão	botão	a	batch_review_unverified
bnf-f0219	c2-l037	1	afogão	10	16	4	gão	afogão	a	batch_review_unverified
bnf-f0219	c2-l041	1	Iapão	7	12	3	pão	Iapão	a	batch_review_unverified
bnf-f0219	c2-l044	1	não	32	35	1	não	não	a	batch_review_unverified
bnf-f0219	c2-l047	1	Eſcriuão	10	18	6	uão	Eſcriuão	a	batch_review_unverified
bnf-f0220	c1-l001	1	Iapão	40	45	3	pão	Iapão	a	batch_review_unverified
bnf-f0220	c1-l002	1	Não	15	18	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l003	1	Não	10	13	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l006	1	porção	0	6	4	ção	porção	a	batch_review_unverified
bnf-f0220	c1-l014	1	Não	17	20	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l015	1	Não	20	23	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l016	1	não	41	44	1	não	não	a	batch_review_unverified
bnf-f0220	c1-l018	1	não	39	42	1	não	não	a	batch_review_unverified
bnf-f0220	c1-l019	1	não	18	21	1	não	não	a	batch_review_unverified
bnf-f0220	c1-l027	1	Não	10	13	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l028	1	algũa	6	11	3	gũa	algũa	u	batch_review_unverified
bnf-f0220	c1-l030	1	algũa	8	13	3	gũa	algũa	u	batch_review_unverified
bnf-f0220	c1-l033	1	Não	28	31	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l035	1	Não	0	3	1	Não	Não	a	batch_review_unverified
bnf-f0220	c1-l037	1	lũa	30	33	1	lũa	lũa	u	batch_review_unverified
bnf-f0220	c1-l043	1	voão	42	46	2	oão	voão	a	batch_review_unverified
bnf-f0220	c1-l046	1	Não	13	16	1	Não	Não	a	batch_review_unverified
bnf-f0220	c2-l003	1	Não	0	3	1	Não	Não	a	batch_review_unverified
bnf-f0220	c2-l005	1	não	21	24	1	não	não	a	batch_review_unverified
bnf-f0220	c2-l005	2	não	35	38	1	não	não	a	batch_review_unverified
bnf-f0220	c2-l006	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0220	c2-l007	1	Não	22	25	1	Não	Não	a	batch_review_unverified
bnf-f0220	c2-l008	1	aleijão	20	27	5	jão	aleijão	a	batch_review_unverified
bnf-f0220	c2-l009	1	não	43	46	1	não	não	a	batch_review_unverified
bnf-f0220	c2-l011	1	Não	21	24	1	Não	Não	a	batch_review_unverified
bnf-f0220	c2-l013	1	Não	6	9	1	Não	Não	a	batch_review_unverified
bnf-f0220	c2-l013	2	não	31	34	1	não	não	a	batch_review_unverified
bnf-f0220	c2-l017	1	faltão	22	28	4	tão	faltão	a	batch_review_unverified
bnf-f0220	c2-l023	1	Hũa	12	15	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0220	c2-l024	1	Ocupação	20	28	6	ção	Ocupação	a	batch_review_unverified
bnf-f0220	c2-l027	1	Hũa	10	13	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0220	c2-l032	1	Inquietação	21	32	9	ção	Inquietação	a	batch_review_unverified
bnf-f0220	c2-l035	1	região	27	33	4	ião	região	a	batch_review_unverified
bnf-f0220	c2-l041	1	Feição	7	13	4	ção	Feição	a	batch_review_unverified
bnf-f0220	c2-l045	1	não	11	14	1	não	não	a	batch_review_unverified
bnf-f0220	c2-l045	2	ſão	15	18	1	ſão	ſão	a	batch_review_unverified
bnf-f0221	c1-l005	1	fechão	35	41	4	hão	fechão	a	batch_review_unverified
bnf-f0221	c1-l012	1	não	8	11	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l020	1	não	33	36	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l023	1	não	24	27	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l024	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l024	2	algũa	16	21	3	gũa	algũa	u	batch_review_unverified
bnf-f0221	c1-l025	1	não	16	19	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l025	2	não	32	35	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l026	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0221	c1-l032	1	Não	8	11	1	Não	Não	a	batch_review_unverified
bnf-f0221	c1-l032	2	não	23	26	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l033	1	não	27	30	1	não	não	a	batch_review_unverified
bnf-f0221	c1-l033	2	algũa	37	42	3	gũa	algũa	u	batch_review_unverified
